product_id,color,size,width,brand_name,model_name,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,qty
217113,Gold,Wide,140 mm,Lenskart STUDIO,LK E16946,1700,eyeframe,0,166,0.0,,151
141845,Dual Color,Medium,134 mm,John Jacobs Computer Glasses,JJ E11723,4000,eyeframe,924,268,4.5,102,1437
144718,Brown,Wide,138 mm,John Jacobs Online,JJ E13567,3500,eyeframe,924,1115,4.25,4,47
146464,Brown,Medium,137 mm,John Jacobs,JJ E13741,5000,eyeframe,754,853,0.0,,800
147588,Marron,Medium,136 mm,John Jacobs,JJ E13932,3500,eyeframe,155,128,0.0,,290
148389,White,Extra Wide,143 mm,John Jacobs Online,JJ E13097XL,5000,eyeframe,297,652,4.3,6,352
150353,Maroon,Medium,138 mm,John Jacobs,JJ E14306,3500,eyeframe,0,469,0.0,,428
150952,Silver,Medium,137 mm,John Jacobs,JJ E14433,3500,eyeframe,0,320,0.0,,650
151879,Black,Wide,142 mm,Vincent Chase Polarized,VC S14593,2000,sunglasses,324,3993,5.0,1,337
152074,Maroon,Medium,135 mm,John Jacobs Online,JJ E14645,3500,eyeframe,0,786,0.0,,290
152496,Transparent,8-12 yrs,128 mm,Hooper online,HP E10025L,1000,eyeframe,0,1773,5.0,1,73
152938,Maroon,Extra Narrow,127 mm,John Jacobs,JJ E14727,3500,eyeframe,0,437,0.0,,827
153075,Maroon,Extra Wide,149 mm,John Jacobs Online,JJ E14752,3500,eyeframe,0,445,0.0,,16
153085,Maroon,Wide,140 mm,John Jacobs Online,JJ E14755,3500,eyeframe,0,931,0.0,,338
153108,Silver,Wide,139 mm,John Jacobs Online,JJ E14761,3500,eyeframe,0,1281,5.0,5,226
201425,Brown,Wide,140 mm,John Jacobs Online,JJ E13553,3500,eyeframe,0,535,4.3,12,75
204511,Pink,Medium,135 mm,OJOS,OJ E15071,1700,eyeframe,0,276,0.0,,8
205989,Silver,Narrow,133 mm,John Jacobs Online,JJ E15296,5000,eyeframe,0,621,3.0,1,133
206783,Blue,Medium,137 mm,John Jacobs,JJ E13594,3500,eyeframe,0,223,4.65,3,798
207022,Gold,Extra Wide,149 mm,John Jacobs Online,JJ S15450,5000,sunglasses,0,164,0.0,,48
208120,Tortoise,Extra Wide,143 mm,John Jacobs,JJ E15551,3500,eyeframe,0,1448,3.0,3,4
209138,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Hazel Zero Power Monthly,629,contact_lens,0,63,0.0,,0
215833,Gold,Wide,138 mm,Vincent Chase,VC E13789,1700,eyeframe,0,102,0.0,,2360
215836,Purple,Narrow,132 mm,Vincent Chase,VC E13783,1700,eyeframe,0,66,0.0,,2526
216401,Purple,Narrow,132 mm,Vincent Chase,VC E16789,1700,eyeframe,0,33,0.0,,1417
216841,Black,Medium,136 mm,Vincent Chase,VC E16906,1700,eyeframe,0,969,0.0,,982
131788,Brown,Wide,139 mm,John Jacobs Computer Glasses,JJ 8034,4000,eyeframe,749,1827,4.2,125,19
138840,Brown,Wide,141 mm,John Jacobs Online,JJ E13189,3500,eyeframe,313,1210,0.0,,9
141790,Transparent,Medium,135 mm,John Jacobs Computer Glasses,JJ E10118,4000,eyeframe,3094,839,4.3,182,129
141821,Black,Medium,137 mm,John Jacobs Computer Glasses,JJ E12543,4000,eyeframe,1718,455,4.4,64,228
146797,Brown,Wide,138 mm,John Jacobs,JJ E13792,3500,eyeframe,399,1403,0.0,,800
147604,White,Medium,136 mm,John Jacobs Online,JJ S13936,3500,sunglasses,203,608,0.0,,45
149886,Pink,5-8 yrs,120 mm,Hooper online,HP E10007,1000,eyeframe,177,969,5.0,1,77
149890,Pink,5-8 yrs,123 mm,Hooper online,HP E10010,1000,eyeframe,403,809,4.5,2,66
150354,Tortoise,Medium,138 mm,John Jacobs Online,JJ E14306,3500,eyeframe,0,355,0.0,,110
150655,Grey,Narrow,133 mm,John Jacobs,JJ E14370,3500,eyeframe,44,799,4.3,3,743
151647,,,,Alcon Air Optix,Alcon Air Optix Pure Hazel Zero Power Monthly,1200,contact_lens,0,154,0.0,,49994
152772,Maroon,Medium,136 mm,John Jacobs Online,JJ E13571,3500,eyeframe,0,1867,5.0,8,77
152942,Black,Narrow,130 mm,John Jacobs,JJ E14728,3500,eyeframe,0,1124,0.0,,727
152941,Tortoise,Narrow,130 mm,John Jacobs,JJ E14728,3500,eyeframe,0,563,0.0,,783
153009,Gold,Medium,137 mm,OJOS,OJ E14715,1700,eyeframe,0,274,0.0,,86
153090,Orange,Extra Wide,143 mm,John Jacobs,JJ E14756,3500,eyeframe,0,372,5.0,1,757
201409,Gold,Narrow,133 mm,John Jacobs,JJ E12736,3500,eyeframe,0,534,0.0,,1074
204168,Gold,Wide,140 mm,Vincent Chase,VC E14970AF,1700,eyeframe,0,98,0.0,,143
205627,Black,Extra Wide,154 mm,OJOS,OJ S15224,2000,sunglasses,0,302,3.0,1,22
212085,Brown,Wide,139 mm,Fossil,FOS 7159,7000,eyeframe,0,425,0.0,,61
216056,Gunmetal,Medium,140 mm,Lenskart STUDIO,LK S16739,3000,sunglasses,0,527,0.0,,487
149804,Gold,Wide,138 mm,John Jacobs Online,JJ E14261,3500,eyeframe,82,674,0.0,,215
150033,Green,5-8 yrs,120 mm,Hooper online,HP E10017,1000,eyeframe,115,1869,4.65,12,86
150045,Green,8-12 yrs,125 mm,Hooper online,HP E10017L,1000,eyeframe,257,2224,4.65,6,48
150788,Blue,Wide,141 mm,OJOS,OJ E14388,1700,eyeframe,0,190,0.0,,235
151236,Gold,Medium,138 mm,John Jacobs,JJ E14489,3500,eyeframe,14,1079,4.65,3,605
151343,Blue,Extra Wide,144 mm,John Jacobs Online,JJ E14504,3500,eyeframe,0,550,0.0,,6
152077,Silver,Medium,135 mm,John Jacobs Online,JJ E14645,3500,eyeframe,0,387,0.0,,404
152953,Pink,Wide,139 mm,John Jacobs Online,JJ E14732,3500,eyeframe,0,75,0.0,,233
200600,White,Medium,142 mm,Vincent Chase Online,VC E14847,1700,eyeframe,0,1868,5.0,1,512
201655,Blue,8-12 yrs,125 mm,Hooper online,HP E10023AFL,1000,eyeframe,0,156,0.0,,11
201668,Blue,Wide,138 mm,John Jacobs,JJ E14995,3500,eyeframe,0,268,0.0,,302
204158,Gunmetal,Medium,137 mm,Vincent Chase,VC E14967AF,1700,eyeframe,0,132,0.0,,147
207021,Black,Extra Wide,149 mm,John Jacobs Online,JJ S15450,5000,sunglasses,0,165,0.0,,47
216405,Black,Narrow,132 mm,Vincent Chase,VC E16791,1700,eyeframe,0,862,0.0,,1158
216514,Grey,Wide,139 mm,Lenskart Air,LA E11415,3000,eyeframe,0,573,0.0,,625
216842,Gunmetal,Medium,136 mm,Vincent Chase,VC E16906,1700,eyeframe,0,834,0.0,,1201
120670,Gold,Narrow,132 mm,John Jacobs Online,JJ E10547,5000,eyeframe,1499,1542,4.25,37,68
144399,Blue,Medium,135 mm,John Jacobs Computer Glasses,JJ E13103,4000,eyeframe,1164,363,4.5,28,430
146671,Purple,5-8 yrs,120 mm,Hooper online,LKJ E10073,1000,eyeframe,785,1891,5.0,1,50
147589,Purple,Wide,140 mm,John Jacobs,JJ E13932,3500,eyeframe,166,137,0.0,,282
147599,Transparent,Wide,140 mm,John Jacobs Online,JJ S13935,3500,sunglasses,383,742,0.0,,74
150688,Gunmetal,Medium,136 mm,John Jacobs Online,JJ E14380,3500,eyeframe,16,548,0.0,,460
150694,Copper,Extra Wide,144 mm,John Jacobs Online,JJ E14382,3500,eyeframe,14,989,5.0,1,427
152256,Pink,Extra Wide,142 mm,John Jacobs,JJ E14543,5000,eyeframe,0,205,0.0,,429
152508,Black,8-12 yrs,125 mm,Hooper online,HP E10068L,1000,eyeframe,0,1517,5.0,4,131
152687,Gold,Wide,140 mm,John Jacobs,JJ E14693,3500,eyeframe,0,1337,5.0,4,356
153016,Gold,Narrow,133 mm,OJOS,OJ E14717,1700,eyeframe,0,237,4.0,3,148
201688,Transparent,Extra Wide,143 mm,John Jacobs Online,JJ S14985,3500,sunglasses,0,1659,0.0,,18
215905,Blue,Medium,136 mm,Lenskart Air,LA E16723,1700,eyeframe,0,538,0.0,,1252
215908,Grey,Wide,140 mm,Lenskart Air,LA E16724,1700,eyeframe,0,780,0.0,,867
215916,Grey,Wide,138 mm,Lenskart Air,LA E16728,1700,eyeframe,0,608,0.0,,1074
215952,Green,Narrow,135 mm,Vincent Chase,VC S16734,2000,sunglasses,0,437,0.0,,1033
136467,Silver,Narrow,130 mm,John Jacobs Online,JJ E12813,3500,eyeframe,2863,1835,4.75,14,18
138847,Brown,Wide,138 mm,John Jacobs,JJ E13193,3500,eyeframe,559,1606,4.75,4,1
141798,Dual Color,Narrow,133 mm,John Jacobs Computer Glasses,JJ E10004,4000,eyeframe,1653,240,4.4,156,1211
143127,Brown,8-12 yrs,126 mm,Hooper online,LKJ E10031,1000,eyeframe,554,2193,4.3,15,84
143412,Black,Narrow,130 mm,John Jacobs Computer Glasses,JJ E12997,4000,eyeframe,1750,331,4.4,20,150
144391,Black,Wide,138 mm,John Jacobs Computer Glasses,JJ E13100,4000,eyeframe,2012,304,4.5,36,794
145393,,,,Clalen Iris,Clalen Iris Suzy Gray Zero Power Daily,249,contact_lens,22,77,0.0,,49989
145396,,,,Clalen Iris,Clalen Iris Alicia Brown Zero Power Daily,399,contact_lens,13,43,0.0,,49997
145402,,,,Clalen Iris,Clalen Iris Soul Brown Zero Power Daily,249,contact_lens,32,89,0.0,,49998
146467,Brown,Wide,138 mm,John Jacobs,JJ E13742,3500,eyeframe,834,1261,3.0,1,763
149887,Purple,5-8 yrs,120 mm,Hooper online,HP E10007,1000,eyeframe,141,634,5.0,1,14
150356,Pink,Wide,142 mm,John Jacobs,JJ E14307,3500,eyeframe,0,751,5.0,1,408
150378,Silver,Wide,139 mm,John Jacobs Online,JJ E14313,3500,eyeframe,0,1034,3.0,1,5
150670,Brown,Wide,138 mm,John Jacobs Online,JJ E14374,3500,eyeframe,61,1321,4.5,2,45
150948,Gold,Wide,141 mm,John Jacobs,JJ E14432,3500,eyeframe,0,669,0.0,,643
150949,Silver,Wide,141 mm,John Jacobs,JJ E14432,3500,eyeframe,0,442,0.0,,806
151006,Brown,Extra Wide,143 mm,John Jacobs,JJ S14444,5000,sunglasses,115,1654,0.0,,12
152171,Green,Wide,139 mm,John Jacobs Online,JJ E14649,3500,eyeframe,0,159,0.0,,146
152722,Brown,Extra Wide,145 mm,John Jacobs Online,JJ S14696,5000,sunglasses,0,1484,0.0,,4
152721,Grey,Extra Wide,145 mm,John Jacobs Online,JJ S14696,5000,sunglasses,0,2006,0.0,,48
153001,Maroon,Wide,138 mm,OJOS,OJ E14712,1700,eyeframe,0,380,0.0,,27
201689,Black,Extra Wide,147 mm,John Jacobs Online,JJ S14986,3500,sunglasses,0,1161,0.0,,49
201739,Blue,Wide,140 mm,OJOS,OJ E14890,1700,eyeframe,0,345,3.3,3,199
204152,Gunmetal Blue,Wide,139 mm,Vincent Chase,VC E15057AF,1700,eyeframe,0,202,0.0,,16
209123,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Hazel Zero Power Monthly,899,contact_lens,0,37,0.0,,0
209821,Black,Extra Wide,151 mm,Lenskart Boost,LKB S15360,2000,sunglasses,0,54,0.0,,573
215904,Grey,Medium,136 mm,Lenskart Air,LA E16723,1700,eyeframe,0,729,0.0,,966
215950,Gold,Narrow,135 mm,Vincent Chase,VC S16734,2000,sunglasses,0,293,0.0,,1015
216057,Gold,Medium,140 mm,Lenskart STUDIO,LK S16739,3000,sunglasses,0,527,0.0,,500
216513,Grey,Extra Wide,143 mm,Lenskart Air,LA E11412/N,3000,eyeframe,0,713,0.0,,440
141844,Dual Color,Wide,139 mm,John Jacobs Computer Glasses,JJ E11724,4000,eyeframe,1026,207,4.3,152,26
144389,Black,Wide,138 mm,John Jacobs Computer Glasses,JJ E13099,4000,eyeframe,1280,249,4.25,15,880
145583,Purple,5-8 yrs,120 mm,Hooper online,LKJ E10064,1000,eyeframe,236,1541,4.75,4,110
145584,Blue,5-8 yrs,120 mm,Hooper online,LKJ E10064,1000,eyeframe,309,1709,4.75,4,65
145861,Black,2-5 yrs,104 mm,Hooper online,LKJ E10062,1000,eyeframe,86,114,4.75,12,89
146600,Brown,Extra Wide,142 mm,John Jacobs,JJ E13773,3500,eyeframe,2385,955,4.5,2,896
147412,Pink,Extra Wide,143 mm,John Jacobs,JJ E13893,5000,eyeframe,378,608,5.0,7,594
150355,Blue,Wide,142 mm,John Jacobs,JJ E14307,3500,eyeframe,0,620,5.0,1,773
150659,Yellow,Narrow,132 mm,John Jacobs Online,JJ E14371,3500,eyeframe,42,600,0.0,,58
150793,Blue,Medium,136 mm,OJOS,OJ E14391,1700,eyeframe,0,195,0.0,,181
151001,Brown,Extra Wide,145 mm,John Jacobs,JJ S14442,5000,sunglasses,93,2047,0.0,,6
151650,,,,Alcon Air Optix,Alcon Air Optix Gray Zero Power Monthly,1200,contact_lens,0,39,0.0,,49996
151964,Black,Medium,135 mm,Lenskart Air,LA E14616AF,1700,eyeframe,0,227,0.0,,12
152073,Green,Extra Wide,142 mm,John Jacobs Online,JJ E14644,3500,eyeframe,0,602,0.0,,367
152939,Pink,Extra Narrow,127 mm,John Jacobs,JJ E14727,3500,eyeframe,0,223,0.0,,1011
152948,Black,Extra Wide,146 mm,John Jacobs Online,JJ E14730,3500,eyeframe,0,409,0.0,,369
152955,Black,Extra Wide,139 mm,John Jacobs Online,JJ E14732,3500,eyeframe,0,300,0.0,,92
152966,Black,Extra Wide,145 mm,John Jacobs,JJ E14735,3500,eyeframe,0,349,5.0,1,630
201683,Tortoise,Extra Wide,144 mm,John Jacobs Online,JJ S14984,3500,sunglasses,0,393,0.0,,17
206857,,,,Aquacolor,Aquacolor Reivera Green Zero Power Monthly,399,contact_lens,0,127,0.0,,0
207934,Green,Medium,138 mm,Vincent Chase Polarized,VC S15214,1500,sunglasses,0,140,5.0,3,41
209112,,,,Bausch & Lomb,Bausch & Lomb Lacelle Dark Hazel Zero Power Monthly,699,contact_lens,0,79,0.0,,5000
216402,Blue,Narrow,132 mm,Vincent Chase,VC E16789,1700,eyeframe,0,796,0.0,,1131
133726,Cream,Wide,138 mm,Fallon Colby,FC S12022,1500,sunglasses,1061,446,4.0,10,11
136668,Silver,Medium,137 mm,John Jacobs,JJ E12837AF,3000,eyeframe,2,547,5.0,1,14
140777,Brown,Medium,137 mm,John Jacobs Computer Glasses,JJ E10006,4000,eyeframe,492,115,4.35,40,7
141794,Brown,Narrow,130 mm,John Jacobs Computer Glasses,JJ E10007,4000,eyeframe,632,110,4.15,108,530
142521,Pink,Wide,138 mm,John Jacobs,JJ E13345,3500,eyeframe,415,1386,4.6,8,594
143695,Gold,Narrow,132 mm,John Jacobs Online,JJ E13494,3500,eyeframe,681,1067,4.7,7,57
144145,Tortoise,Wide,139 mm,Lenskart Air LA,LA E13543AF,1700,eyeframe,3,642,0.0,,59
144412,Brown,Wide,139 mm,John Jacobs Online,JJ E13553,3500,eyeframe,637,980,4.3,12,46
145394,,,,Clalen Iris,Clalen Iris Estelle Gray Zero Power Daily,399,contact_lens,28,59,5.0,1,50000
145398,,,,Clalen Iris,Clalen Iris Blue Moon Zero Power Daily,399,contact_lens,23,42,0.0,,49996
145403,,,,Clalen Iris,Clalen Iris Grace Gray Zero Power Monthly,249,contact_lens,10,124,0.0,,49998
145581,Transparent,5-8 yrs,120 mm,Hooper online,LKJ E10064,1000,eyeframe,144,1163,4.75,4,65
145675,Pink,8-12 yrs,125 mm,Hooper online,LKJ E10067,1000,eyeframe,537,1842,4.3,3,117
146672,Pink,5-8 yrs,120 mm,Hooper online,LKJ E10074,1000,eyeframe,589,2202,4.0,2,98
147590,White,Wide,140 mm,John Jacobs Online,JJ E13932,3500,eyeframe,285,318,0.0,,281
148220,Gold,Narrow,129 mm,John Jacobs Online,JJ S13993,3500,sunglasses,40,251,0.0,,23
148388,Purple,Extra Wide,143 mm,John Jacobs,JJ E13097XL,5000,eyeframe,212,504,4.3,6,354
149587,Brown,Narrow,133 mm,John Jacobs,JJ E14150AF,3000,eyeframe,0,179,0.0,,9
150361,Silver,Medium,137 mm,John Jacobs,JJ E14308,3500,eyeframe,0,562,0.0,,575
150674,Green,Medium,137 mm,John Jacobs Online,JJ E14376,3500,eyeframe,63,395,0.0,,14
150774,Black,Extra Wide,144 mm,John Jacobs,JJ E14382AF,3000,eyeframe,0,87,0.0,,19
151653,,,,Alcon Air Optix,Alcon Air Optix Brilliant Blue Zero Power Monthly,1249,contact_lens,0,50,0.0,,49996
152075,Pink,Medium,135 mm,John Jacobs Online,JJ E14645,3500,eyeframe,0,326,0.0,,316
152173,Pink,Wide,142 mm,John Jacobs Online,JJ E14650,3500,eyeframe,2,876,5.0,1,75
152758,Orange,Medium,135 mm,John Jacobs,JJ E12543,3500,eyeframe,0,810,4.4,64,849
152947,Green,Extra Wide,146 mm,John Jacobs,JJ E14730,3500,eyeframe,0,93,0.0,,532
153100,Pink,Wide,140 mm,John Jacobs,JJ E14759,3500,eyeframe,0,505,5.0,1,826
210503,Black,Medium,134 mm,Vincent Chase,VC E13441,1700,eyeframe,0,347,0.0,,1645
215912,Grey,Narrow,133 mm,Lenskart Air,LA E16726,1700,eyeframe,0,579,0.0,,1273
216397,Maroon,Medium,136 mm,Vincent Chase,VC E16788,1700,eyeframe,0,549,0.0,,1226
142682,Blue,8-12 yrs,124 mm,Hooper online,LKJ E10007,1000,eyeframe,1011,2212,4.6,13,2
143480,Silver,Narrow,131 mm,John Jacobs Online,JJ E13486,3500,eyeframe,1687,695,0.0,,150
144087,Black,2-5 yrs,104 mm,Hooper online,LKJ E10062,1000,eyeframe,58,345,4.75,12,75
144394,Black,Medium,135 mm,John Jacobs Computer Glasses,JJ E13101,4000,eyeframe,1961,329,4.6,27,628
144949,Rose Gold,Narrow,131 mm,John Jacobs,JJ E13097AF,3000,eyeframe,2,309,0.0,,90
145418,,,,Clalen Iris,Clalen Iris Claire Brown Zero Power Monthly,399,contact_lens,21,25,0.0,,49998
145576,Pink,2-5 yrs,114 mm,Hooper online,LKJ E10063,1000,eyeframe,229,1531,4.5,4,121
145595,Purple,8-12 yrs,125 mm,Hooper online,LKJ E10065,1000,eyeframe,318,1429,4.0,4,39
146559,Brown,8-12 yrs,126 mm,Hooper online,LKJ E10031,1000,eyeframe,469,182,4.3,15,84
147376,Gold,Narrow,131 mm,John Jacobs Computer Glasses,JJ E13470,4000,eyeframe,902,131,4.05,11,415
147618,Pink,Extra Wide,148 mm,John Jacobs Online,JJ E13940,5000,eyeframe,0,497,5.0,1,661
150359,Gold,Medium,137 mm,John Jacobs,JJ E14308,3500,eyeframe,0,218,0.0,,413
150679,Gold,Narrow,133 mm,John Jacobs,JJ E14378,3500,eyeframe,11,483,5.0,1,682
