id,color,size,width,brand_name,model_name,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,qty
201154,Maroon,Medium,134 mm,Vincent Chase Online,VC E14819,2000,eyeframe,0,3816,4.8,5,19
201293,Transparent,Wide,138 mm,Lenskart Blu,LB E14060,1500,non_power_reading,0,4558,4.65,63,17
201685,Purple,Extra Wide,144 mm,John Jacobs Online,JJ S14984,3500,sunglasses,0,801,0.0,,2
201740,Green,Wide,140 mm,OJOS,OJ E14890,1700,eyeframe,0,256,3.3,3,1
204255,Black,Medium,135 mm,Vincent Chase Online,VC E14238,2000,eyeframe,0,2160,4.7,22,9
204271,Orange,Wide,138 mm,Lenskart Air,LA E15043AF,2000,eyeframe,0,130,0.0,,74
204335,Yellow,Medium,134 mm,Vincent Chase,VC E14810AF,2000,eyeframe,0,108,0.0,,66
204467,Transparent,Medium,136 mm,Lenskart Blu,LB E15070,2000,non_power_reading,0,2430,4.75,14,6
205234,Blue,Extra Narrow,125 mm,Vincent Chase Online,VC E15131,2000,eyeframe,0,1374,4.4,10,23
205623,Black,Narrow,130 mm,OJOS,OJ S15222,2000,sunglasses,0,73,0.0,,63
205626,Gold,Wide,138 mm,OJOS,OJ S15223,2000,sunglasses,0,217,0.0,,218
205631,White,Extra Wide,142 mm,OJOS,OJ S15225,2000,sunglasses,0,85,0.0,,72
205664,,Extra Narrow,126 mm,OJOS,OJ E15234,1700,eyeframe,0,185,0.0,,15
205886,Silver,Narrow,131 mm,John Jacobs,JJ E15267,3500,eyeframe,0,646,0.0,,32
206691,Amethyst,Medium,139 mm,Lenskart Hustlr,LB E14058-W,1700,non_power_reading,0,1073,4.65,37,28
206730,Transparent,Wide,140 mm,Lenskart Air,LA E15393,2000,eyeframe,0,3734,4.85,7,2
206822,Blue,Extra Wide,144 mm,Lenskart,LK E15416AF,3000,eyeframe,0,193,0.0,,14
206976,Blue,Medium,137 mm,Lenskart Blu,LB E14060,1500,non_power_reading,0,1409,4.65,63,18
207985,Orange Transparent,Narrow,135 mm,Lenskart Boost,LKB S15546,1700,non_power_reading,0,655,0.0,,218
208236,Transparent,Medium,136 mm,Vincent Chase,VC E15588,2000,eyeframe,0,3151,3.3,3,1
208705,Maroon,Extra Wide,150 mm,John Jacobs,JJ E15685,3500,eyeframe,0,444,3.0,2,1
208708,Transparent,Extra Wide,158 mm,John Jacobs,JJ E15686,3500,eyeframe,0,521,3.0,1,6
209041,Tortoise,Wide,138 mm,Vincent Chase,VC E15666,2000,eyeframe,0,1605,5.0,1,2
209083,Transparent,Extra Wide,158 mm,John Jacobs,JJ E15686,3500,eyeframe,0,305,0.0,,1
209119,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Dark Green Zero Power Monthly,699,contact_lens,0,15,0.0,,5000
209122,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Green Amazon Zero Power Monthly,699,contact_lens,0,5,0.0,,5000
209127,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Topaz Blue Zero Power Monthly,899,contact_lens,0,17,0.0,,0
209146,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Violet Zero Power Monthly,499,contact_lens,0,73,0.0,,5000
209183,Pink,Narrow,131 mm,Vincent Chase,VC E15726,2000,eyeframe,0,2630,0.0,,14
209186,Purple,Narrow,133 mm,Vincent Chase,VC E15727,2000,eyeframe,0,2832,0.0,,5
209251,Black,Extra Wide,142 mm,OJOS,OJ S15730,2000,sunglasses,0,45,0.0,,65
209255,Black,Extra Wide,142 mm,OJOS,OJ S15730,2000,sunglasses,0,29,0.0,,125
209261,Cream White,Extra Wide,143 mm,OJOS,OJ S15732,2000,sunglasses,0,38,0.0,,100
209763,Green,Wide,141 mm,Lenskart Air,LA E15848,2000,eyeframe,0,2374,4.75,4,15
209942,Tortoise,Narrow,133 mm,John Jacobs,JJ E10004,5000,non_power_reading,0,21,0.0,,147
214455,Grey,Extra Wide,143 mm,Lenskart,LK E16585AF,3000,eyeframe,0,139,0.0,,5
214485,Pink Black,Medium,135 mm,Vincent Chase,VC E11560-M,2000,eyeframe,0,6,0.0,,2989
214484,Blue Black,Medium,135 mm,Vincent Chase,VC E11560-M,2000,eyeframe,0,7,0.0,,2545
216955,Transparent,Extra Wide,146 mm,Vincent Chase Polarized,VC S16910,1500,sunglasses,0,6,0.0,,1414
216954,Black,Extra Wide,148 mm,Vincent Chase Polarized,VC S16909,1500,sunglasses,0,2,0.0,,1111
216957,Transparent,Extra Wide,146 mm,Vincent Chase Polarized,VC S16911,2000,sunglasses,0,2,0.0,,1361
217713,Black,Extra Wide,144 mm,Lenskart STUDIO,LK E17043,2000,eyeframe,0,14,0.0,,1494
120668,Black,Narrow,132 mm,John Jacobs Online,JJ E10547,5000,eyeframe,1873,3164,4.25,37,16
120670,Gold,Narrow,132 mm,John Jacobs Online,JJ E10547,5000,eyeframe,1499,1546,4.25,37,65
131238,Tortoise,Wide,140 mm,John Jacobs Online,JJ S10233,3500,sunglasses,653,1677,4.65,31,1
131254,Brown,Medium,136 mm,John Jacobs Online,JJ E11725,3500,eyeframe,507,1410,4.25,28,9
131362,Green,Narrow,132 mm,John Jacobs Online,JJ E11773,3500,eyeframe,748,278,4.6,21,2
134831,Gold,Wide,140 mm,Vincent Chase Online,VC E12424,2000,eyeframe,3325,3737,4.55,71,9
135376,Brown,Medium,137 mm,John Jacobs Online,JJ E12563,3500,eyeframe,1929,677,4.2,14,3
135383,Gold,Medium,137 mm,John Jacobs Online,JJ E12549,3500,eyeframe,286,385,4.8,12,4
135492,Gold,Medium,134 mm,John Jacobs Online,JJ E12581,3500,eyeframe,1522,455,4.2,9,5
136045,Gold,Wide,140 mm,John Jacobs Online,JJ E12715,5000,eyeframe,850,306,4.75,12,5
136111,Gold,Extra Wide,142 mm,John Jacobs Online,JJ E12739,5000,eyeframe,1753,1321,4.5,24,4
137781,Pink,Extra Narrow,125 mm,John Jacobs Online,JJ E12998,3500,eyeframe,1126,454,4.8,22,3
138254,Brown,Extra Wide,144 mm,John Jacobs Online,JJ S13084,3500,sunglasses,188,481,0.0,,4
138357,Grey,Wide,141 mm,John Jacobs Online,JJ E13109,3500,eyeframe,502,4720,4.65,3,15
138831,Blue,Wide,141 mm,John Jacobs Online,JJ E13185,3500,eyeframe,1280,2753,4.25,11,1
138885,Blue,Narrow,130 mm,Vincent Chase Online,VC E11259,2000,eyeframe,64,12,4.45,532,10
140555,Black,Medium,137 mm,Vincent Chase Online,VC E13301,2000,eyeframe,2945,7491,4.65,160,3
142162,Brown,Medium,135 mm,John Jacobs Computer Glasses,JJ E11499,4000,eyeframe,688,66,4.4,102,12
142221,Silver,Extra Wide,142 mm,John Jacobs Computer Glasses,JJ E12830,4000,eyeframe,4053,755,4.65,80,14
143042,Transparent,Medium,136 mm,Vincent Chase Online,VC E13500,2000,eyeframe,3828,2959,4.65,95,17
143061,Black,Wide,139 mm,Lenskart Air,LA E13406AF,2000,eyeframe,23,621,0.0,,338
143157,Brown,Medium,135 mm,John Jacobs,JJ E13424AF,3000,eyeframe,1,138,0.0,,1
143473,Grey,Medium,137 mm,John Jacobs Online,JJ E13483,3500,eyeframe,796,669,0.0,,5
144095,Red,2-5 yrs,104 mm,Hooper online,LKJ E10062,1000,eyeframe,61,343,4.75,12,130
144428,Gold,Medium,136 mm,John Jacobs Online,JJ E13559,3500,eyeframe,1899,1143,4.7,15,3
144435,Black,Medium,137 mm,John Jacobs,JJ E13561,3500,eyeframe,338,2783,4.8,21,8
145108,Red,2-5 yrs,116 mm,Hooper online,MJ-207,1000,eyeframe,145,38,3.6,5,60
145397,,,,Clalen Iris,Clalen Iris Astra Glitter Zero Power Daily,399,contact_lens,14,22,0.0,,49998
145410,,,,Clalen Iris,Clalen Iris Chloe Brown Zero Power Monthly,399,contact_lens,18,34,0.0,,50000
145415,,,,Clalen Iris,Clalen Iris Joy Green Zero Power Monthly,249,contact_lens,15,37,0.0,,49998
145417,,,,Clalen Iris,Clalen Iris Claire Gray Zero Power Monthly,399,contact_lens,8,37,0.0,,49999
145569,Brown,Extra Wide,143 mm,Vincent Chase Online,VC E13635,2000,eyeframe,4907,4096,4.65,19,2
145679,Purple,8-12 yrs,125 mm,Hooper Computer Glasses,LKJ E10065CE,1500,non_power_reading,924,936,4.85,8,64
145690,Orange,8-12 yrs,125 mm,Hooper Computer Glasses,LKJ E10067CE,1500,non_power_reading,367,383,4.6,5,90
145728,Black,Wide,140 mm,Lenskart Air,LA E12883,2000,eyeframe,2146,13481,4.55,296,5
145795,Green,Medium,136 mm,Lenskart Air Online,LA E13647,2000,eyeframe,2660,6988,4.5,72,17
145861,Black,2-5 yrs,104 mm,Hooper online,LKJ E10062,1000,eyeframe,86,114,4.75,12,87
145865,Blue,Narrow,131 mm,New Balance,NB E13650,5000,eyeframe,699,3146,0.0,,4
146309,Black,Medium,134 mm,Vincent Chase Online,VC E13739,2000,eyeframe,4453,12608,4.65,26,14
146559,Brown,8-12 yrs,126 mm,Hooper online,LKJ E10031,1000,eyeframe,469,183,4.3,15,82
147431,Blue,Medium,134 mm,Lenskart Air Online,LA E13899,2000,eyeframe,2908,9846,4.8,50,3
147575,Blue,Wide,140 mm,John Jacobs Online,JJ E13929,3500,eyeframe,513,584,0.0,,5
147591,Black,Wide,140 mm,John Jacobs Online,JJ S13933,3500,sunglasses,505,787,0.0,,1
147594,Black,Wide,140 mm,John Jacobs Online,JJ S13934,3500,sunglasses,369,651,0.0,,2
147592,Black,Wide,140 mm,John Jacobs Online,JJ S13933,3500,sunglasses,289,717,0.0,,2
147697,Black,Medium,132 mm,John Jacobs,JJ E11678,3500,eyeframe,222,11268,4.5,140,6
147705,Gunmetal,Wide,140 mm,John Jacobs,JJ E11292,5000,eyeframe,1863,9233,4.45,158,26
148358,Black,Narrow,131 mm,Lenskart Air Online,LA E11156,2000,eyeframe,895,10422,4.6,122,7
148442,Gold,Medium,134 mm,John Jacobs Online,JJ S13150M,3500,sunglasses,158,977,0.0,,1
148513,Black,Narrow,130 mm,Vincent Chase Online,VC E14035AF,2000,eyeframe,49,648,0.0,,17
148536,Brown,Wide,139 mm,Vincent Chase Online,VC E14043,2000,eyeframe,2626,2835,4.8,32,23
148999,Blue,Wide,140 mm,Lenskart Air Online,LA E14097,2000,eyeframe,1821,3205,4.65,46,3
149027,Blue,Wide,141 mm,Lenskart Air Online,LA E14102,2000,eyeframe,1458,3773,4.8,51,4
149323,Rose Gold,Wide,140 mm,Vincent Chase Online,VC E14155AF,2000,eyeframe,1,349,0.0,,26
149399,Gold,Medium,135 mm,Vincent Chase Online,VC E14168,2000,eyeframe,1155,8034,4.95,45,22
149414,Maroon,Wide,140 mm,Vincent Chase Online,VC E14169,2000,eyeframe,2482,3732,4.8,11,2
149458,Purple,Wide,139 mm,Vincent Chase Online,VC E13037,2000,eyeframe,72,1438,4.5,489,24
149587,Brown,Narrow,133 mm,John Jacobs,JJ E14150AF,3000,eyeframe,0,179,0.0,,9
149662,Black,Extra Wide,142 mm,Vincent Chase,VC E14221AF,2000,eyeframe,5,351,0.0,,6
149735,Brown,Wide,138 mm,Lenskart Air,LA E14232AF,2000,eyeframe,23,508,0.0,,82
149748,Violet,Wide,139 mm,Vincent Chase Online,VC E14245,2000,eyeframe,844,2476,4.15,23,7
150078,Tortoise,Wide,140 mm,Vincent Chase Online,VC E14269,2000,eyeframe,655,1196,4.4,10,3
150347,Tortoise,Medium,134 mm,John Jacobs,JJ E14305,3500,eyeframe,0,1405,0.0,,12
150397,Brown,Wide,140 mm,Vincent Chase,VC E14319,2000,eyeframe,320,2420,4.6,59,7
150500,Black,Wide,139 mm,Vincent Chase Online,VC E14351,2000,eyeframe,1057,6884,4.8,6,12
150618,Gold,Narrow,133 mm,Vincent Chase Online,VC E13628,2000,eyeframe,157,4796,4.6,136,72
150651,Tortoise,Wide,140 mm,John Jacobs,JJ E14369,3500,eyeframe,53,1368,5.0,4,1
150664,Black,Extra Wide,145 mm,John Jacobs Online,JJ E14373,3500,eyeframe,90,2084,5.0,1,2
150668,Brown,Wide,138 mm,John Jacobs Online,JJ E14374,3500,eyeframe,90,1964,4.5,2,20
150675,Brown,Medium,137 mm,John Jacobs,JJ E14376,3500,eyeframe,66,1553,0.0,,9
150695,Copper,Extra Wide,144 mm,John Jacobs,JJ E14382,3500,eyeframe,10,419,5.0,1,573
150773,Copper,Extra Wide,144 mm,John Jacobs,JJ E14382AF,3000,eyeframe,0,48,0.0,,3
150870,Brown,Wide,139 mm,John Jacobs,JJ E14413,3500,eyeframe,0,1368,4.25,4,3
150898,Silver,Extra Wide,142 mm,John Jacobs,JJ E14309AF,3000,eyeframe,0,65,0.0,,48
151020,Tortoise,Extra Wide,143 mm,John Jacobs Online,JJ S14449,3500,sunglasses,42,3771,4.65,6,2
151242,Purple,Medium,137 mm,John Jacobs,JJ E14490,3500,eyeframe,47,1150,5.0,1,9
151301,Blue,Narrow,132 mm,Vincent Chase Online,VC E14499,2000,eyeframe,1577,2470,4.85,14,3
151367,Black,Narrow,130 mm,Lenskart Air Online,LA E11157,2000,eyeframe,0,3932,4.65,45,38
151580,Transparent,Medium,135 mm,OJOS,OJ E11824,1700,eyeframe,0,376,0.0,,3
151588,Transparent,Extra Wide,144 mm,OJOS,OJ E14286,1700,eyeframe,2,277,5.0,1,38
151670,Blue,Narrow,133 mm,Lenskart Air Online,LA E14557,2000,eyeframe,0,4076,4.7,24,1
151671,Tortoise,Narrow,133 mm,Lenskart Air Online,LA E14557,2000,eyeframe,0,4296,4.7,24,19
151689,Blue,Wide,138 mm,Lenskart Air Online,LA E14566,2000,eyeframe,0,3661,4.3,12,16
151698,Grey,Wide,138 mm,Lenskart Air Online,LA E14571,2000,eyeframe,0,4306,4.6,30,19
151783,Blue,Medium,136 mm,Lenskart Air Online,LA E14589,2000,eyeframe,428,3228,4.4,32,16
151920,Black,Wide,140 mm,OJOS,OJ E14359,1700,eyeframe,0,401,5.0,1,57
151995,Orange,Medium,136 mm,Lenskart Air,LA E14626AF,2000,eyeframe,0,98,0.0,,40
152153,Brown,Medium,135 mm,Lenskart READERS,LR E13701,500,non_power_reading,0,3899,4.9,12,10
152382,Pink,5-8 yrs,122 mm,Hooper Computer Glasses,HP D10010M,1500,non_power_reading,0,421,0.0,,5
152388,Black,5-8 yrs,120 mm,Hooper Computer Glasses,HP D10015M,1500,non_power_reading,0,1863,5.0,2,2
152389,Transparent,5-8 yrs,120 mm,Hooper Computer Glasses,HP D10015M,1500,non_power_reading,0,1847,5.0,2,21
152729,Tortoise,Extra Wide,145 mm,John Jacobs Online,JJ S14698,5000,sunglasses,0,1047,0.0,,4
152732,Tortoise,Extra Wide,143 mm,John Jacobs Online,JJ S14699,5000,sunglasses,0,1026,0.0,,1
152826,Gold,Medium,134 mm,Vincent Chase Online,VC E14711,2000,eyeframe,0,5378,4.9,22,19
152882,Grey,Medium,138 mm,John Jacobs,JJ E10231,3500,eyeframe,0,2216,4.4,81,12
152894,Black,Wide,138 mm,Vincent Chase Online,VC E14718,2000,eyeframe,680,3314,4.7,11,20
152947,Green,Extra Wide,146 mm,John Jacobs,JJ E14730,3500,eyeframe,0,95,0.0,,538
152979,Yellow,2-5 yrs,109 mm,Hooper online,HP E10060S,1000,eyeframe,0,1406,5.0,4,2
153073,Black,Extra Wide,147 mm,John Jacobs,JJ E14751,3500,eyeframe,0,1207,5.0,1,1
200546,Green,Medium,135 mm,Lenskart Air Online,LA E14830,2000,eyeframe,0,5040,4.7,21,24
200703,Pink,Extra Wide,144 mm,OJOS,OJ E14856,1700,eyeframe,0,173,0.0,,40
201084,Blue,Medium,136 mm,Vincent Chase Online,VC E14931,2000,eyeframe,0,5992,4.85,35,46
201091,Gold,Wide,142 mm,Vincent Chase Online,VC E14934,2000,eyeframe,0,5665,4.65,28,1
201226,Black,Medium,135 mm,Fossil,FOS 7134/G,5000,eyeframe,0,394,5.0,1,1
201359,Blue,Medium,137 mm,Vincent Chase Online,VC E14967,2000,eyeframe,0,5316,4.8,11,9
201671,Brown,Extra Wide,144 mm,John Jacobs Online,JJ S14981,3500,sunglasses,0,1413,0.0,,1
201677,Black,Extra Wide,152 mm,John Jacobs Online,JJ S14983,3500,sunglasses,0,1296,4.0,2,1
201736,Brown,Medium,136 mm,OJOS,OJ E14893,1700,eyeframe,0,239,4.5,2,1
204254,Brown,Narrow,130 mm,Vincent Chase Online,VC E12896,2000,eyeframe,0,1315,4.6,219,10
204253,Blue,Extra Narrow,128 mm,Vincent Chase Online,VC E11801,2000,eyeframe,0,1115,4.55,221,49
204326,Tortoise,Wide,140 mm,Vincent Chase,VC E14805AF,2000,eyeframe,0,201,0.0,,154
204353,Blue,2-5 yrs,109 mm,Hooper online,HP E10060S,1000,eyeframe,0,1777,5.0,2,36
204511,Pink,Medium,135 mm,OJOS,OJ E15071,1700,eyeframe,0,276,0.0,,8
205228,Black,Wide,140 mm,Vincent Chase Online,VC E15129,2000,eyeframe,0,772,0.0,,7
205624,Gold,Wide,138 mm,OJOS,OJ E15223,2000,sunglasses,0,237,5.0,1,38
205638,Gold,Wide,138 mm,OJOS,OJ S15227,2000,sunglasses,0,248,4.65,3,61
205636,Gold,Extra Wide,145 mm,OJOS,OJ S15229,2000,sunglasses,0,48,0.0,,89
205652,Orange,Wide,140 mm,OJOS,OJ E15230,1700,eyeframe,0,146,5.0,1,33
205680,Black,Wide,139 mm,OJOS,OJ E15239,1700,eyeframe,0,392,0.0,,2
205685,Grey,Wide,140 mm,OJOS,OJ E15240,1700,eyeframe,0,936,4.65,3,11
205690,Gold,Medium,136 mm,OJOS,OJ E15242,1700,eyeframe,0,657,0.0,,21
205692,Gold,Wide,139 mm,OJOS,OJ E15243,1700,eyeframe,0,342,0.0,,4
205973,,Medium,136 mm,John Jacobs,JJ E15289,3500,eyeframe,0,711,0.0,,9
206549,Yellow,Wide,143 mm,Lenskart Boost,LKB S15376,2000,sunglasses,0,489,0.0,,408
206829,Green,Medium,137 mm,Lenskart Air,LA E15418,2000,eyeframe,0,818,4.5,4,2
207981,Blue Transparent,Narrow,135 mm,Lenskart Boost,LKB S15546,1700,non_power_reading,0,688,0.0,,324
208703,Tortoise,Extra Wide,150 mm,John Jacobs,JJ E15684,3500,eyeframe,0,460,3.0,1,8
208706,Tortoise,Extra Wide,150 mm,John Jacobs,JJ E15685,3500,eyeframe,0,410,3.0,2,36
209071,Grey,Extra Wide,150 mm,John Jacobs,JJ E15683,3500,eyeframe,0,469,0.0,,5
209126,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Blue Zero Power Monthly,899,contact_lens,0,7,0.0,,0
209129,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Light Green Zero Power Monthly,899,contact_lens,0,5,0.0,,0
209133,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Aqua Zero Power Monthly,899,contact_lens,0,6,0.0,,0
209132,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Violet Amethyst Zero Power Monthly,899,contact_lens,0,12,0.0,,0
209142,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Green Zero Power Monthly,499,contact_lens,0,61,0.0,,5000
209140,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Violet Zero Power Monthly,629,contact_lens,0,14,0.0,,0
209948,Black,Wide,138 mm,John Jacobs,JJ E10231,4000,non_power_reading,0,11,0.0,,153
210080,Green,Wide,140 mm,Lenskart Blu,LB E13737,1500,non_power_reading,0,548,5.0,1,16
210944,Blue,Narrow,131 mm,Lenskart Blu,LB E16061,2000,non_power_reading,0,476,0.0,,20
215838,Green,Narrow,130 mm,Vincent Chase,VC E13400,2000,eyeframe,0,12,0.0,,2782
215948,Gold,Wide,142 mm,Vincent Chase,VC S16733,2000,sunglasses,0,1,0.0,,996
215992,Gold,Extra Narrow,128 mm,Vincent Chase Polarized,VC S16758,2000,sunglasses,0,1,0.0,,868
215997,Pink,Narrow,135 mm,Vincent Chase,VC S16761,2000,sunglasses,0,1,0.0,,474
216006,Silver,Medium,136 mm,Vincent Chase,VC S16766,2000,sunglasses,0,1,0.0,,492
216953,Grey,Extra Wide,146 mm,Vincent Chase Polarized,VC S16908,2000,sunglasses,0,2,0.0,,770
216952,Pink,Wide,143 mm,Vincent Chase Polarized,VC S16907,1500,sunglasses,0,2,0.0,,899
216958,Black,Wide,145 mm,Vincent Chase Polarized,VC S16912,2000,sunglasses,0,3,0.0,,1120
216960,Green,Extra Wide,148 mm,Vincent Chase Polarized,VC S16913,1500,sunglasses,0,1,0.0,,1146
216975,White,Medium,138 mm,Vincent Chase Polarized,VC S16923,1500,sunglasses,0,2,0.0,,884
216981,Tortoise,Wide,142 mm,Vincent Chase Polarized,VC S16930,2000,sunglasses,0,1,0.0,,1131
216988,Grey,Extra Wide,154 mm,Vincent Chase Polarized,VC S16936,2000,sunglasses,0,2,0.0,,865
217403,Tortoise,Extra Wide,143 mm,Lenskart,LK E16981ME,3000,eyeframe,0,47,0.0,,81
217401,Pink,Extra Wide,143 mm,Lenskart,LK E16980ME,3000,eyeframe,0,50,0.0,,38
217418,Green,Extra Wide,143 mm,Lenskart,LK S16978ME,3000,sunglasses,0,81,0.0,,77
219867,Grey Transparent,Narrow,133 mm,Vincent Chase,VC E12898,2000,eyeframe,0,15,4.5,195,2481
219864,Crystal Red Transparent,Extra Wide,142 mm,Vincent Chase,VC E13037,2000,eyeframe,0,10,4.5,489,2217
221093,Transparent,Extra Narrow,129 mm,Lenskart Air,LA E11483-XN,2000,eyeframe,0,9383,0.0,,2095
122358,Brown,Extra Wide,142 mm,John Jacobs,JJ E10695,5000,eyeframe,1792,4126,4.65,41,12
128953,Black,Wide,139 mm,Lenskart READERS,VC E11335,500,non_power_reading,59,647,4.2,170,56
128957,Blue,Wide,139 mm,Lenskart READERS,VC E11335,500,non_power_reading,61,1243,4.2,170,51
130141,Green,Medium,135 mm,John Jacobs Online,JJ E11499,3500,eyeframe,2177,3839,4.4,102,1
130337,Brown,Extra Wide,144 mm,John Jacobs Online,JJ E10538,3500,eyeframe,79,679,4.15,6,1
130544,Silver,Narrow,131 mm,John Jacobs,JJ E11550,3500,eyeframe,3854,6302,4.25,40,34
130561,Brown,Medium,135 mm,John Jacobs Online,JJ E11539,3500,eyeframe,2138,6294,4.4,97,5
221133,Grey,Extra Narrow,129 mm,Lenskart Air,LA E11483-XS,2000,eyeframe,0,484,0.0,,2634
221094,Blue,Extra Narrow,126 mm,Lenskart Air,LA E11482-XS,2000,eyeframe,0,1168,0.0,,2257
221141,Purple,Extra Narrow,129 mm,Vincent Chase,VC E16069,2000,eyeframe,0,5020,0.0,,1783
221102,Pink,Extra Narrow,136 mm,Vincent Chase,VC E13447,2000,eyeframe,0,17021,0.0,,21286
221132,Blue Sky,Extra Narrow,125 mm,Lenskart Hustlr,HP E15011,2000,eyeframe,0,18700,0.0,,5432
221131,Grey,Extra Narrow,128 mm,Vincent Chase,VC E14974,2000,eyeframe,0,26032,0.0,,5472
221101,Black,Extra Narrow,129 mm,Vincent Chase,VC E14032,2000,eyeframe,6205,45083,0.0,,6920
221092,Black,Extra Narrow,128 mm,Lenskart Air,LA E11484,2000,eyeframe,6542,38188,0.0,,2008
221091,Gunmetal,Extra Narrow,128 mm,John Jacobs,JJ E10640,5000,eyeframe,2904,36618,0.0,,2905
219395,,,,Aquacolor Candypack,Aquacolor Combo-Mystery Brown Dusky Brown,299,contact_lens_solution,0,0,0.0,,0
219394,,,,Aquacolor Candypack,Aquacolor Combo-Spicy Gray Submarine Blue Envy Green,449,contact_lens_solution,0,0,0.0,,0
219393,,,,Aquacolor Candypack,Aquacolor Combo-Stormy Gray Misty Gray Spicy Grey,449,contact_lens_solution,0,0,0.0,,0
219392,,,,Aquacolor Candypack,Aquacolor Combo-Mystery Brown Misty Gray Dusky Brown,449,contact_lens_solution,0,0,0.0,,0
219396,,,,Aquacolor Candypack,Aquacolor Combo-Spicy Gray Submarine Blue,299,contact_lens_solution,0,0,0.0,,0
219391,,,,Aquacolor Candypack,Aquacolor Combo-Spicy Gray Tricky Turquoise Submarine Blue,449,contact_lens_solution,0,0,0.0,,0
218803,,,,Aquacolor Candypack,Aquacolor Combo Walnut Brown Misty Gray Mocha Brown Tricky Turquoise,507,contact_lens_solution,0,0,0.0,,0
218802,,,,Aquacolor Candypack,Aquacolor Combo Spicy Gray Tricky Turquoise Mystery Brown Submarine Blue,507,contact_lens_solution,0,0,0.0,,0
218801,,,,Aquacolor Candypack,Aquacolor Combo Spicy Gray Tricky Turquoise Walnut Brown Submarine Blue,507,contact_lens_solution,0,0,0.0,,0
218807,,,,Aquacolor,Aquacolor Combo Pack Tricky Turquoise Peacock Green,1078,contact_lens_solution,0,0,0.0,,0
218806,,,,Aquacolor,Aquacolor Combo Pack Spicy Gray Dusky Brown,1078,contact_lens_solution,0,0,0.0,,0
218805,,,,Aquacolor,Aquacolor Combo Pack Spicy Gray Tricky Turquoise,1078,contact_lens_solution,0,0,0.0,,0
218804,,,,Aquacolor Candypack,Aquacolor Combo Spicy Gray Stormy Gray Dusky Brown Mystery Brown,507,contact_lens_solution,0,0,0.0,,0
218811,,,,Aquacolor,Aquacolor Combo Pack Stormy Gray Tricky Turquoise,1078,contact_lens_solution,0,0,0.0,,0
218809,,,,Aquacolor,Aquacolor Combo Pack Peacock Green Stormy Gray,1078,contact_lens_solution,0,0,0.0,,0
218808,,,,Aquacolor,Aquacolor Combo Pack Spicy Gray Submarine Blue,1078,contact_lens_solution,0,0,0.0,,0
218451,,,,Le Petit Lunetier,LPL TOTE WHITE BAG,100,accessories_revenue,0,1934,0.0,,3215
218142,Amber,Medium,139 mm,Lenskart Hustlr,LA E15417-Combo,3000,non_power_reading,0,160851,0.0,,0
218181,Green,Medium,139 mm,Lenskart Hustlr,LA E15417-Combo,3000,non_power_reading,0,160851,0.0,,0
218095,Amber,Medium,139 mm,Lenskart Hustlr,LA E15417-Combo,4000,non_power_reading,0,160851,0.0,,0
217732,Black,Medium,139 mm,Vincent Chase Polarized,VC S17054,2000,sunglasses,0,0,0.0,,325
217737,Brown,Extra Wide,146 mm,Vincent Chase Polarized,VC S17057,1500,sunglasses,0,0,0.0,,744
217714,Blue,Wide,140 mm,Lenskart STUDIO,LK E17044,2000,eyeframe,0,1,0.0,,1793
217481,Black,Medium,139 mm,Lenskart Hustlr,LA E15417-ZeroPower-Combo,3000,non_power_reading,0,160851,0.0,,0
217341,Sky Blue,Medium,139 mm,Lenskart Hustlr,LA E15417-ZeroPower-Combo,3000,non_power_reading,0,160851,0.0,,0
217331,Jade Green,Medium,139 mm,Lenskart Hustlr,LA E15417-ZeroPower-Combo,3500,non_power_reading,0,160851,0.0,,-3
217321,Grey,Medium,139 mm,Lenskart Hustlr,LA E15417-Combo,5000,non_power_reading,0,160851,0.0,,0
216990,Brown,Extra Wide,145 mm,John Jacobs,JJ S16897,5000,sunglasses,0,42,0.0,,91
216982,White,Wide,142 mm,Vincent Chase Polarized,VC S16930,2000,sunglasses,0,1,0.0,,1133
216987,Black,Extra Wide,154 mm,Vincent Chase Polarized,VC S16936,2000,sunglasses,0,0,0.0,,1086
216984,Grey,Medium,140 mm,Vincent Chase,VC S16932,1500,sunglasses,0,1,0.0,,834
216951,Black,Wide,143 mm,Vincent Chase Polarized,VC S16907,1500,sunglasses,0,2,0.0,,1201
216959,Black,Extra Wide,148 mm,Vincent Chase Polarized,VC S16913,1500,sunglasses,0,0,0.0,,1334
216956,Grey,Extra Wide,146 mm,Vincent Chase Polarized,VC S16911,2000,sunglasses,0,1,0.0,,1097
216974,Green,Medium,138 mm,Vincent Chase Polarized,VC S16923,2000,sunglasses,0,2,0.0,,1299
