,id,color,size,width,brand_name,model_name,market_price,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,offerName,qty,isCashbackApplicable
387,201338,Blue,Medium,134 mm,Lenskart Air,LA E14198,1700,1700,eyeframe,0,10543,4.75,39,VCEYE,294,False
388,209749,Green,Wide,138 mm,Lenskart Air,LA E15844,1700,1700,eyeframe,0,8479,0.0,,VCEYE,3236,False
389,209770,Green,Wide,139 mm,Lenskart Air,LA E15850,3000,3000,eyeframe,0,3957,5.0,2,VCEYE,390,False
390,206828,Monza Red,Medium,139 mm,Lenskart Hustlr,LA E15417-W,1700,1700,eyeframe,0,14462,4.6,297,VCEYE,2278,False
391,209772,Grey,Wide,139 mm,Lenskart Air,LA E15850,3000,3000,eyeframe,0,4339,0.0,,VCEYE,640,False
392,143006,Black,Narrow,130 mm,Vincent Chase,VC E13396,1700,1700,eyeframe,3581,47483,4.45,70,VCEYE,4321,False
393,142833,Black,Medium,134 mm,Vincent Chase,VC E11860,1700,1700,eyeframe,2378,36752,4.55,180,VCEYE,1723,False
394,150510,Black,Medium,137 mm,Vincent Chase,VC E14353,1700,1700,eyeframe,595,33258,4.7,55,VCEYE,1346,False
395,212815,Jade Green,Extra Wide,144 mm,Lenskart Hustlr,LA E15417-XW,1700,1700,eyeframe,0,7975,0.0,,VCEYE,4986,False
396,149967,Transparent,8-12 yrs,125 mm,Hooper,HP E10086,1000,1000,eyeframe,93,12791,5.0,13,HOOPEREYE,864,False
397,215320,Purple,Medium,135 mm,Vincent Chase,VC E16610,1700,1700,eyeframe,0,2142,0.0,,VCEYE,908,False
398,217204,Graphite,Medium,139 mm,Lenskart Hustlr,LH E16985-W,1700,1700,eyeframe,0,2398,0.0,,LKBLUCE,3796,False
399,209229,Pink,Narrow,133 mm,Vincent Chase,VC E13451,1700,1700,eyeframe,0,7624,0.0,,VCEYE,7848,False
400,207694,Black,Wide,138 mm,Lenskart STUDIO,LK E15513,1700,1700,eyeframe,0,4782,4.0,1,,1968,False
401,138002,Black,Wide,140 mm,Vincent Chase,VC E13046,1700,1700,eyeframe,37741,59147,4.5,622,VCEYE,1862,False
402,215927,Navy,Extra Wide,144 mm,Lenskart Hustlr,LA E15417-XW,1700,1700,eyeframe,0,3624,0.0,,VCEYE,4834,False
403,150574,Blue,Medium,136 mm,Lenskart Air,LA E14360,1700,1700,eyeframe,1874,29067,4.85,102,VCEYE,266,False
404,217208,Sapphire,Narrow,134 mm,Lenskart Hustlr,LH E16985-N,1700,1700,eyeframe,0,3219,0.0,,LKBLUCE,2551,False
405,211935,Copper,Medium,134 mm,Vincent Chase,VC E16230,1700,1700,eyeframe,0,2296,0.0,,VCEYE,689,False
406,210347,Lavender,Narrow,133 mm,Lenskart STUDIO,LK E15939,1700,1700,eyeframe,0,7257,0.0,,,386,False
