,id,color,size,width,brand_name,model_name,market_price,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,offerName,qty,isCashbackApplicable
84,211315,Pink,Wide,141 mm,Vincent Chase,VC E13451-W,1700,1700,eyeframe,0,37,0.0,,VCEYE,1414,False
85,215915,Grey,Wide,138 mm,Lenskart Air,LA E16728,1700,1700,eyeframe,0,435,0.0,,VCEYE,1261,False
86,121600,Gunmetal,Extra Narrow,128 mm,John Jacobs,JJ E10640,5000,5000,eyeframe,2904,34387,4.2,64,JJEYE,3993,False
87,142834,Gunmetal,Medium,134 mm,Vincent Chase,VC E11891,1700,1700,eyeframe,2827,55808,4.5,240,VCEYE,4752,False
88,151050,Black,Medium,139 mm,Vincent Chase,VC S14458,2000,2000,sunglasses,523,21519,4.5,8,VCSUN,1970,False
89,136712,Black,Medium,134 mm,Lenskart Air,LA E12852,1700,1700,eyeframe,5775,61549,4.65,226,VCEYE,3089,False
90,215379,Silver,Medium,136 mm,Vincent Chase,VC E16657,1700,1700,eyeframe,0,533,0.0,,VCEYE,815,False
91,213375,Pink,Medium,134 mm,Lenskart Air,LA E16574,1700,1700,eyeframe,0,1130,0.0,,VCEYE,382,False
92,201389,Black,Medium,137 mm,John Jacobs,JJ E11540,5000,5000,eyeframe,0,21836,4.4,186,JJEYE,6439,False
93,201631,Transparent,Narrow,133 mm,Vincent Chase,VC E14977,1700,1700,eyeframe,0,31784,4.75,29,VCEYE,738,False
94,142996,Purple,Narrow,132 mm,Vincent Chase,VC E13393,1700,1700,eyeframe,1820,67626,4.65,76,VCEYE,3735,False
95,201272,Grey,Extra Wide,143 mm,Lenskart Air,LA E14958,1700,1700,eyeframe,0,28176,4.95,21,VCEYE,6066,False
96,150562,Black,Wide,140 mm,Lenskart Air,LA E12489,1700,1700,eyeframe,2014,36249,4.6,104,VCEYE,2423,False
97,215382,Purple,Extra Narrow,129 mm,Vincent Chase,VC E16658,1700,1700,eyeframe,0,1021,0.0,,VCEYE,561,False
98,211610,Silver,Extra Narrow,130 mm,Lenskart Air,LA E16208,3000,3000,eyeframe,0,596,0.0,,VCEYE,1566,False
99,211283,Grey,Wide,139 mm,John Jacobs,JJ E16146,3500,3500,eyeframe,0,4206,0.0,,JJBOGO,1288,False
100,134826,Silver,Wide,138 mm,Vincent Chase,VC E12422,1700,1700,eyeframe,27771,88858,4.65,547,VCEYE,4273,False
101,204440,Silver,Narrow,130 mm,Vincent Chase,VC E15069,1700,1700,eyeframe,0,19468,4.75,18,VCEYE,250,False
102,206049,Transparent,Wide,139 mm,Lenskart Air,LA E15308,1700,1700,eyeframe,0,18598,4.8,11,VCEYE,3344,False
103,150584,Blue,Wide,141 mm,Lenskart Air,LA E14363,1700,1700,eyeframe,759,49873,4.7,41,VCEYE,1339,False
104,215769,Blue,Extra Narrow,129 mm,Vincent Chase,VC E16692,1700,1700,eyeframe,0,1104,0.0,,VCEYE,1129,False
105,213374,Black,Extra Wide,142 mm,Lenskart Air,LA E16573,1700,1700,eyeframe,0,643,0.0,,VCEYE,564,False
106,213690,Transparent,Wide,140 mm,John Jacobs,JJ E14008L,3500,3500,eyeframe,0,2450,0.0,,,1590,False
107,146624,Gunmetal,Narrow,132 mm,Vincent Chase,VC E13788,1700,1700,eyeframe,7488,61743,4.75,108,VCEYE,8885,False
108,146613,Rose Gold,Narrow,132 mm,Vincent Chase,VC E13783,1700,1700,eyeframe,10128,51884,4.75,88,VCEYE,7407,False
109,146021,Grey,Extra Wide,144 mm,Lenskart Air,LA E13519,1700,1700,eyeframe,4903,51804,4.75,174,VCEYE,4857,False
110,149021,Black,Wide,138 mm,Lenskart Air,LA E14101,1700,1700,eyeframe,2283,34766,4.75,35,VCEYE,2539,False
111,215763,Blue,Medium,134 mm,Vincent Chase,VC E16690,1700,1700,eyeframe,0,843,0.0,,VCEYE,1634,False
112,213359,Silver,Extra Narrow,129 mm,Lenskart Air,LA E16567,1700,1700,eyeframe,0,373,0.0,,VCEYE,1481,False
113,211282,Grey,Wide,139 mm,John Jacobs,JJ E16146,3500,3500,eyeframe,0,7665,5.0,1,JJBOGO,1112,False
114,210271,Pink,Extra Narrow,136 mm,Vincent Chase,VC E13447,1700,1700,eyeframe,0,13816,0.0,,VCEYE,21590,False
115,145789,Black,Extra Wide,142 mm,Lenskart Air,LA E13646,1700,1700,eyeframe,4846,40343,4.45,63,VCEYE,372,False
116,200552,Transparent,Extra Wide,142 mm,Lenskart Air,LA E14832,1700,1700,eyeframe,0,35862,4.55,64,VCEYE,2771,False
117,213351,Silver,Extra Narrow,129 mm,Lenskart Air,LA E16564,1700,1700,eyeframe,0,310,0.0,,VCEYE,1288,False
